Calendar Year,Facility,IFR Itinerant Air Carrier,IFR Itinerant Air Taxi,IFR Itinerant GA,IFR Itinerant Military,IFR Overflight Air Carrier,IFR Overflight Air Taxi,IFR Overflight GA,IFR Overflight Military,VFR Itinerant Air Carrier,VFR Itinerant Air Taxi,VFR Itinerant GA,VFR Itinerant Military,VFR Overflight Air Carrier,VFR Overflight Air Taxi,VFR Overflight GA,VFR Overflight Military,Local Civil,Local Military,
1991,POC,0,31,"16,676",4,0,0,0,0,0,"1,434","89,181",112,0,0,0,0,"168,734",17,
1991,POU,0,"1,250","6,944",31,0,0,0,0,0,"2,232","61,382",188,0,0,0,0,"73,870",678,
1991,PRC,0,542,"3,777",39,0,0,0,0,0,"5,186","103,985",249,0,0,0,0,"150,451",8,
1991,PSC,"2,001","23,048","5,032",160,0,0,0,0,232,"3,869","18,429",329,0,0,0,0,"22,046",513,
1991,PSP,"8,627","26,508","44,681",551,0,0,0,0,811,"2,508","4,296",375,0,0,0,0,"7,861",596,
1991,PTK,65,"3,860","36,689",226,0,0,0,0,133,"5,968","122,110",336,0,0,0,0,"191,593",432,
1991,PUB,"2,173","6,401","11,446","3,857",0,0,0,0,649,"1,994","17,236","1,009",0,0,0,0,"18,949","14,095",
1991,PVD,"31,563","19,712","16,263",991,0,0,0,0,"2,076","7,219","32,114",614,0,0,0,0,"41,528",104,
1991,PWA,0,0,"20,614",0,0,0,0,0,0,3,"47,152",598,0,0,0,0,"44,952","1,222",
1991,PWK,0,"1,242","32,626",6,0,0,0,0,0,747,"93,566",165,0,0,0,0,"48,638",6,
1991,PWM,"16,640","23,165","34,520",736,0,0,0,0,"1,549","2,438","3,582",480,0,0,0,0,"26,779","1,054",
1991,RAL,0,174,"10,882",78,0,0,0,0,0,"1,338","76,918",512,0,0,0,0,"113,147",0,
1991,RAP,"4,602","11,471","6,483","1,336",0,0,0,0,431,"1,223","14,873","1,341",0,0,0,0,"19,803","6,302",
1991,RBD,0,10,"4,915",19,0,0,0,0,0,80,"58,924",576,0,0,0,0,"98,458",747,
1991,RDD,6,"9,146","5,455",288,0,0,0,0,23,"7,663","48,401","1,116",0,0,0,0,"33,676",956,
1991,RDG,12,"9,765","15,021",495,0,0,0,0,75,"1,632","34,306",780,0,0,0,0,"40,218","2,960",
1991,RDU,"115,834","71,239","63,155","5,534",0,0,0,0,"2,261","1,328","6,405","1,244",0,0,0,0,"4,379",902,
1991,RFD,70,"15,741","44,644","1,031",0,0,0,0,176,"1,570","2,861",613,0,0,0,0,"42,145","5,742",
1991,RHV,0,0,"2,513",0,0,0,0,0,0,210,"67,085",2,0,0,0,0,"118,639",0,
1991,RIC,"32,267","21,244","53,270","7,065",0,0,0,0,"2,234","1,953","3,034","1,517",0,0,0,0,"7,107","7,301",
1991,RNO,"46,731","16,546","54,502","6,253",0,0,0,0,"2,995","2,031","4,134","1,645",0,0,0,0,"21,758","2,676",
1991,RNT,194,179,"4,636",3,0,0,0,0,134,"1,204","51,631",137,0,0,0,0,"85,255",16,
1991,ROA,"11,199","24,077","29,727",329,0,0,0,0,802,"1,747","2,664",357,0,0,0,0,"42,540",734,
1991,ROC,"47,505","29,288","42,263","2,374",0,0,0,0,"3,428","3,300","6,252",696,0,0,0,0,"48,757","1,440",
1991,ROW,1,"6,563","5,300","5,842",0,0,0,0,1,"2,301","20,649",456,0,0,0,0,"16,206","25,044",
1991,RST,"5,340",726,"13,452",643,0,0,0,0,552,331,"10,943",279,0,0,0,0,"26,126","3,879",
1991,RSW,"39,879","8,148","4,896","1,819",0,0,0,0,"2,162",613,"1,109","1,358",0,0,0,0,403,"4,264",
1991,RVS,0,0,"10,860",0,0,0,0,0,0,13,"120,922",9,0,0,0,0,"154,432",2,
1991,SAC,0,817,"23,890",276,0,0,0,0,0,"5,858","93,235",112,0,0,0,0,"34,535",196,
1991,SAF,0,"1,429","6,097",746,0,0,0,0,0,"2,665","31,722","1,930",0,0,0,0,"37,707","3,639",
1991,SAN,"128,306","48,124","19,778","3,782",0,281,"7,726","3,305","3,355","1,492","1,156",494,0,0,0,0,0,0,
1991,SAT,"72,418","14,460","89,949","2,935",0,0,0,0,"7,546","2,905","6,656",32,0,0,0,0,"9,630","2,521",
1991,SAV,"17,237","2,395","39,037","5,666",0,0,0,0,"1,292",701,"2,561","1,751",0,0,0,0,"26,014","6,151",
1991,SBA,"7,759","38,652","69,822",501,0,0,0,0,718,"3,315","3,855",376,0,0,0,0,"43,901",50,
1991,SBN,"7,513","29,379","25,665",112,0,0,0,0,708,"2,059","2,978",226,0,0,0,0,"22,149",344,
1991,SBP,0,"16,270","4,570",153,0,0,0,0,0,"4,961","47,777",767,0,0,0,0,"43,018",106,
1991,SCK,3,"10,025","26,885","2,959",0,0,0,0,22,"1,035","13,617","1,020",0,0,0,0,"66,627","8,564",
1991,SDF,"79,660","27,656","34,454","3,642",0,0,0,0,"4,782","1,720","3,228",868,0,0,0,0,"2,235",613,
1991,SDL,0,35,"18,662",46,0,0,0,0,0,"4,235","110,246",184,0,0,0,0,"101,045",144,
1991,SDM,0,188,"9,148",113,0,0,0,0,9,323,"51,304","6,153",0,0,0,0,"116,670","27,145",
1991,SEA,"183,569","140,178","7,297",109,17,599,"12,074",107,"3,148","2,650","1,296",180,0,0,0,0,174,6,
1991,SEE,0,17,"7,170",0,0,0,0,0,0,310,"79,165",368,0,0,0,0,"84,354",231,
1991,SFB,2,7,"3,320",3,0,0,0,0,16,16,"15,392",11,0,0,0,0,"20,960",20,
1991,SFF,0,"1,658","4,220",1,0,0,0,0,0,"6,185","36,105",97,0,0,0,0,"38,097",89,
1991,SFO,"298,323","87,205","22,860","1,900",0,0,"10,575",0,"4,058","1,477","2,335",480,0,0,0,0,"10,575",0,
1991,SGF,"3,875","19,112","18,494","2,002",0,0,0,0,319,"1,429","18,062","1,495",0,0,0,0,"30,100","8,355",
1991,SHV,"13,296","18,946","26,035","3,181",0,0,0,0,"1,468","1,716","1,954","1,167",0,0,0,0,"7,994","6,828",
1991,SIG,0,1,928,44,0,0,0,0,21,"9,195","43,750","2,938",0,0,0,0,"47,567","1,285",
1991,SJC,"97,888","52,886","112,115",361,0,0,"24,222",0,"3,547","2,294","5,082",337,0,0,0,0,"66,359",6,
1991,SJT,1,"10,661","8,131","8,276",0,0,0,0,7,"2,009","22,142","1,793",0,0,0,0,"12,471","17,659",
1991,SJU,"64,809","90,006","25,411","3,962",0,"13,782","22,300","1,233","2,816","2,501","2,144","1,490",0,0,0,0,"9,000",866,
1991,SLC,"148,635","58,831","71,039","3,403",49,"3,752","11,718",464,"6,850","3,336","6,666",890,0,0,0,0,"1,658",356,
1991,SLE,3,159,"7,345","1,496",0,0,0,0,47,131,"28,092","2,988",0,0,0,0,"19,688","3,865",
1991,SLN,1,"1,103","8,766","2,441",0,0,0,0,4,452,"22,491","4,199",0,0,0,0,"36,208","8,121",
1991,SMF,"53,704","33,446","10,419","1,415",0,0,0,0,"3,273","9,390","18,193",91,0,0,0,0,"19,866","4,812",
1991,SMO,0,50,"29,802",7,0,0,0,0,0,263,"114,083",851,0,0,0,0,"89,732",0,
1991,SMX,16,"11,594","5,400",154,0,0,0,0,88,"7,670","37,549",740,0,0,0,0,"18,113",237,
1991,SNA,"61,642","28,321","294,230",480,0,285,"11,187",529,"3,249",933,"1,191",41,0,0,0,0,"179,154",0,
1991,SNS,0,407,"9,729",87,0,0,0,0,2,"1,342","33,215",240,0,0,0,0,"49,441","8,544",
1991,SPG,0,712,"3,435",10,0,0,0,0,0,"4,680","41,858",247,0,0,0,0,"62,020",778,
1991,SPI,53,"21,560","45,356","4,606",0,0,0,0,56,"1,961","3,132","1,485",0,0,0,0,"28,186","7,507",
1991,SQL,0,0,"4,671",0,0,0,0,0,0,254,"81,369",277,0,0,0,0,"84,103","20,002",
1991,SRQ,"24,897","12,302","79,702","1,447",0,0,0,0,"2,001","1,221","2,907",881,0,0,0,0,"48,177",530,
1991,SSF,0,121,"3,763","1,919",0,0,0,0,1,779,"17,334",873,0,0,0,0,"48,194","1,124",
1991,STJ,0,0,"2,066","1,086",0,0,0,0,0,45,"6,734","2,041",0,0,0,0,"9,967","3,114",
1991,STL,"256,323","103,019","32,352","7,724",0,0,"1,285",64,"6,054","2,575","3,633","1,543",0,0,0,0,0,0,
1991,STP,0,"4,528","27,335","1,728",0,0,0,0,0,"3,293","66,983","5,681",0,0,0,0,"56,567","2,335",
1991,STS,0,"7,920","10,907",168,0,0,0,0,8,"2,576","73,750",641,0,0,0,0,"54,967",176,
1991,STT,"5,768","32,115","1,985",263,0,0,0,0,450,"40,668","14,958","1,239",0,0,0,0,"10,161",488,
1991,STX,"6,149","17,028","1,415",675,0,0,0,0,510,"23,053","14,502","2,692",0,0,0,0,"4,655",530,
1991,SUN,1,"7,294","3,003",5,0,0,0,0,24,"2,862","34,556",101,0,0,0,0,"9,615",0,
1991,SUS,5,517,"38,735",28,0,0,0,0,25,383,"39,054",146,0,0,0,0,"88,297",129,
1991,SUX,"2,585","10,831","13,537","2,838",0,0,0,0,365,"1,139","10,946",725,0,0,0,0,"15,683","5,590",
1991,SYR,"50,134","58,647","41,111","4,358",0,0,0,0,"3,259","4,915","4,849","1,041",0,0,0,0,"12,778","3,969",
1991,TCL,1,"3,748","8,610","3,052",0,0,0,0,20,541,"16,670","2,474",0,0,0,0,"17,738","3,811",
1991,TEB,1,"12,789","66,978",57,0,0,0,0,14,"10,293","69,106",186,0,0,0,0,"22,070",2,
1991,TIW,0,10,"13,081",8,0,0,0,0,0,190,"44,201",313,0,0,0,0,"50,110",384,
1991,TLH,"14,223","25,005","47,574","2,991",0,0,0,0,"1,096","2,650","3,065",976,0,0,0,0,"31,718","2,358",
1991,TMB,0,0,"14,840",39,0,0,0,0,0,5,"113,095",165,0,0,0,0,"200,539",19,
1991,TOA,0,0,"18,585",0,0,0,0,0,0,146,"85,366",119,0,0,0,0,"93,929",9,
1991,TOL,"9,694","21,982","27,822","2,759",0,0,0,0,"1,242","1,761","2,935","1,250",0,0,0,0,"19,204","2,713",
1991,TOP,0,476,"4,381",95,0,0,0,0,344,721,"37,655","1,246",0,0,0,0,"22,161",446,
1991,TPA,"113,185","46,604","45,856","1,843",0,0,0,0,"6,974","5,488","3,495",590,0,0,0,0,46,4,
1991,TRI,"6,287","14,845","35,632",228,0,0,0,0,594,"1,315","2,281",285,0,0,0,0,"26,709",178,
1991,TTD,0,219,"1,145",0,0,0,0,0,0,"1,350","17,092",192,0,0,0,0,"75,687",715,
1991,TTN,320,"2,681","14,352",291,0,0,0,0,53,"1,175","56,283","6,888",0,0,0,0,"52,495","2,170",
1991,TUL,"50,718","6,083","70,304","8,407",0,0,0,0,"4,876","1,296","3,176","2,414",0,0,0,0,"28,186","7,300",
1991,TUS,"37,180","2,926","99,134","5,838",0,0,0,0,"3,396","2,075",412,"12,622",0,0,0,0,"56,929","18,340",
1991,TUT,381,"3,351",101,271,0,0,0,0,263,"3,711",163,249,0,0,0,0,"1,285",27,
1991,TVC,"1,291","12,517","9,364",432,0,0,0,0,210,"3,152","32,950","1,730",0,0,0,0,"51,059","4,166",
1991,TVL,382,"1,063","1,172",118,0,0,0,0,124,"5,654","20,540",401,0,0,0,0,"4,594",173,
1991,TWF,18,"8,284","2,275",111,0,0,0,0,101,"3,349","17,908",326,0,0,0,0,"10,703",170,
1991,TXK,0,"9,448","7,392","1,008",0,0,0,0,2,"1,117","13,077",973,0,0,0,0,"11,440","2,000",
1991,TYR,0,"15,823","10,086",27,0,0,0,0,0,"1,551","26,706",218,0,0,0,0,"19,341",98,
1991,TYS,"19,231","23,230","53,759","11,078",0,0,0,0,"1,804","2,149","3,033","2,628",0,0,0,0,"23,330","6,187",
1991,UCA,"1,788","5,802","8,813","1,007",0,0,0,0,277,"3,607","20,331","3,303",0,0,0,0,"23,802","1,544",
1991,UGN,0,364,"11,203",74,0,0,0,0,0,246,"30,398",534,0,0,0,0,"57,386",802,
1991,VGT,0,12,789,0,0,0,0,0,0,"8,283","42,672",54,0,0,0,0,"75,646",83,
1991,VLD,0,129,347,6,0,0,0,0,15,"2,557","15,702","1,064",0,0,0,0,"7,168",163,
1991,VNY,0,170,"47,566",39,0,0,0,0,3,422,"240,115",285,0,0,0,0,"220,904",116,
1991,VRB,1,"2,603","18,682",18,0,0,0,0,11,950,"106,503",245,0,0,0,0,"76,197",17,
1991,WDG,659,657,"3,042","6,075",0,0,0,0,"1,089",653,"10,578",28,0,0,0,0,"12,960","6,052",
1991,WHP,0,3,"1,381",0,0,0,0,0,0,370,"58,220",4,0,0,0,0,"57,593",0,
1991,WJF,0,207,"3,787",192,0,0,0,0,0,"1,510","43,387",577,0,0,0,0,"56,967",541,
1991,YIP,"11,146","17,205","8,848",85,0,0,0,0,"1,795","3,693","25,660",355,0,0,0,0,"75,475",883,
1991,YKM,383,"16,624","6,728","1,679",0,0,0,0,150,"2,364","22,753","1,710",0,0,0,0,"26,018","3,791",
1991,YNG,"1,847","6,455","36,605","4,036",0,0,0,0,228,707,"3,933",453,0,0,0,0,"37,074","9,076",
1992,ABE,"11,586","22,140","42,949","1,712",0,0,0,0,"4,397","2,028","7,002","1,150",0,0,0,0,"44,504","5,155",
1992,ABI,14,"13,433","28,220","7,374",0,0,0,0,98,"2,291","4,173",733,0,0,0,0,"25,478","22,693",
1992,ABQ,"54,473","35,296","62,732","19,799",0,0,0,0,"11,871","3,440","8,009","3,771",0,0,0,0,"2,876","5,928",
1992,ABY,53,"8,945","9,394",835,0,0,0,0,118,"1,500","16,637","1,501",0,0,0,0,"12,361","3,625",
1992,ACK,196,"17,695","10,515",154,0,0,0,0,115,"48,271","45,057",578,0,0,0,0,"10,622",862,
1992,ACT,10,"7,562","11,651","3,077",0,0,0,0,46,"2,194","15,278",817,0,0,0,0,"14,181","6,702",
1992,ACY,"6,508","21,295","26,550","7,011",0,0,0,0,"3,212","4,255","5,338","3,436",0,0,0,0,"18,819","19,444",
1992,ADM,0,3,"1,513",953,0,0,0,0,3,193,"10,584","2,264",0,0,0,0,"12,073","6,751",
1992,ADQ,"1,531","5,451",548,"1,361",0,0,0,0,354,"20,025","4,541","3,683",0,0,0,0,"5,670","9,919",
1992,ADS,0,69,"27,991",11,0,0,0,0,0,166,"135,750",67,0,0,0,0,"12,248",10,
1992,ADW,36,0,"13,395","79,372",772,79,"14,946","2,407",95,0,"1,713","2,215",0,0,0,0,"6,994","37,516",
1992,AFW,396,1,"1,380",21,0,0,0,0,562,52,"61,749",806,0,0,0,0,"84,524","1,179",
1992,AGC,0,"7,759","29,930",186,0,0,0,0,0,"6,139","50,631",354,0,0,0,0,"70,628",538,
1992,AGS,"6,416","8,730","15,290","2,346",0,0,0,0,483,716,"1,993",853,0,0,0,0,"7,969",968,
1992,AKN,"1,936","4,284","1,432","1,158",0,0,0,0,681,"26,778","10,352",685,0,0,0,0,"2,186","1,782",
1992,ALB,"27,791","64,201","41,089","5,963",0,0,0,0,"2,118","6,391","5,100","2,020",0,0,0,0,"4,583","3,857",
1992,ALN,0,43,"13,460",880,0,0,0,0,0,514,"15,031",601,0,0,0,0,"46,850","3,448",
1992,ALO,318,"15,408","9,469",350,0,0,0,0,298,"1,718","15,982","2,933",0,0,0,0,"17,212","2,988",
1992,ALW,0,"6,262","2,069",35,0,0,0,0,2,939,"21,431",197,0,0,0,0,"21,532",134,
1992,AMA,"11,314","8,376","20,013","6,996",0,0,0,0,"1,020",629,464,3,0,0,0,0,"8,657","31,517",
1992,ANC,"95,401","76,504","32,082","2,483",0,0,0,0,"2,374","4,107","5,144","1,000",0,0,0,0,"12,944",179,
1992,APA,0,"2,874","28,454",351,0,0,0,0,0,"2,726","139,337","1,778",0,0,0,0,"193,594","7,303",
1992,APC,0,3,"10,812",103,0,0,0,0,0,67,"64,464",455,0,0,0,0,"130,381",470,
1992,ARA,32,"1,307","2,270","2,708",0,0,0,0,98,"15,355","7,813","4,372",0,0,0,0,"26,185","9,377",
1992,ARB,0,49,"5,822",8,0,0,0,0,0,246,"38,224",305,0,0,0,0,"63,605",230,
1992,ARR,0,37,"8,685",29,0,0,0,0,0,108,"41,881",513,0,0,0,0,"82,580",598,
1992,ASE,"6,112","5,647","10,054",0,0,0,0,0,708,"1,845","14,765",96,0,0,0,0,"9,089",36,
1992,ASH,0,0,"8,081",4,0,0,0,0,0,2,"37,185",60,0,0,0,0,"49,267",64,
1992,ATL,"435,800","145,050","19,245","3,607",0,0,0,0,"11,295","3,955","1,666",774,0,0,0,0,241,7,
1992,ATW,"8,719","10,980","10,906",12,0,0,0,0,"1,294","1,364","20,791",143,0,0,0,0,"24,792",150,
1992,AUS,"59,136","17,259","82,709","4,790",0,0,0,0,"4,072","2,467","6,658","1,531",0,0,0,0,"7,073",237,
1992,AVL,"4,945","16,124","28,512",443,0,0,0,0,443,"1,210","3,227",450,0,0,0,0,"19,768",941,
1992,AVP,"4,196","18,401","22,051",885,0,0,0,0,496,"2,237","3,049",762,0,0,0,0,"16,251","1,439",
1992,AZO,"5,603","19,606","37,615",247,0,0,0,0,651,"1,935","6,048",483,0,0,0,0,"26,780",190,
1992,BAF,0,72,"10,994","1,660",0,0,0,0,2,487,"51,768","10,805",0,0,0,0,"45,584","1,363",
1992,BDL,"63,756","50,914","35,994","7,025",0,0,0,0,"3,772","4,080","5,071","1,618",0,0,0,0,"1,471",321,
1992,BDR,0,"11,730","10,002",106,0,0,0,0,0,"5,647","56,109","1,227",0,0,0,0,"58,469",420,
1992,BED,0,"2,193","24,284","1,383",0,0,0,0,3,"5,316","86,013",875,0,0,0,0,"83,405",286,
1992,BET,"2,630","4,830","3,578",264,0,0,0,0,"1,239","51,805","39,003",839,0,0,0,0,"6,608",49,
1992,BFI,"4,526","12,128","32,714",782,0,0,0,0,"1,187","16,261","194,575","2,394",0,0,0,0,"143,404","1,098",
1992,BFL,"1,330","20,086","17,858",765,0,0,0,0,137,"2,950","41,106",728,0,0,0,0,"15,884","1,260",
1992,BGM,"2,687","22,328","12,792",211,0,0,0,0,332,"2,043","2,449",430,0,0,0,0,"9,404",314,
1992,BGR,"10,924","19,136","19,992","9,206",0,0,0,0,"1,459","1,890","2,709","2,217",0,0,0,0,"21,891","21,099",
1992,BHM,"33,249","19,370","73,331","10,914",0,0,0,0,"1,987","2,686","4,700","2,740",0,0,0,0,"19,775","5,290",
1992,BIL,"10,732","27,464","34,875",614,0,0,0,0,874,"2,449","2,913",387,0,0,0,0,"28,170","1,028",
1992,BIS,"5,169","6,106","9,480","1,559",0,0,0,0,570,"1,258","18,457","1,408",0,0,0,0,"12,910","4,150",
1992,BJC,0,176,"9,170",16,0,0,0,0,0,"1,278","78,089",346,0,0,0,0,"64,054",473,
1992,BKL,3,"12,800","12,208",206,0,0,0,0,17,"3,047","18,137",571,0,0,0,0,"22,178",669,
1992,BLI,989,"14,280","3,902",54,0,0,0,0,270,"6,362","33,980",493,0,0,0,0,"24,470",193,
1992,BMG,15,"1,658","5,880",31,0,0,0,0,65,319,"12,207",327,0,0,0,0,"14,818",175,
1992,BMI,1,"11,720","10,712",244,0,0,0,0,14,"1,027","31,187",593,0,0,0,0,"36,900",608,
1992,BNA,"127,624","102,908","55,029","5,161",0,0,0,0,"5,163","4,439","4,980","1,159",0,0,0,0,271,12,
1992,BOI,"17,998","32,619","61,066","10,793",0,0,0,0,"1,026","2,034","3,642","2,266",0,0,0,0,"21,914","5,221",
1992,BOS,"234,262","204,672","25,445",351,0,0,"12,834",357,"8,973","7,330","5,334",418,0,0,0,0,0,0,
1992,BPT,1,"16,172","15,170",224,0,0,0,0,8,"1,076",200,178,0,0,0,0,"15,979",491,
1992,BRO,944,849,"18,180","1,365",0,0,0,0,135,251,"14,125",217,0,0,0,0,"25,146","4,342",
1992,BTL,0,17,"6,456","2,321",0,0,0,0,2,101,"15,394","2,217",0,0,0,0,"23,108","4,294",
1992,BTR,"15,834","5,992","52,064","1,354",0,0,0,0,"1,043","1,120","3,931",719,0,0,0,0,"48,310","2,372",
1992,BTV,"11,223","34,410","27,438","5,965",0,0,0,0,866,"2,377","4,732","1,823",0,0,0,0,"27,719","5,720",
1992,BUF,"57,445","29,992","26,559","2,586",0,0,0,0,"3,554","3,034","2,585",712,0,0,0,0,"10,122","1,392",
1992,BUR,"47,339","34,194","106,123",278,0,235,"54,361",148,"2,946","6,621","6,275",288,0,0,0,0,"5,829",45,
1992,BVY,0,0,"5,398",0,0,0,0,0,0,30,"45,147",158,0,0,0,0,"70,810",72,
1992,BWI,"117,232","85,081","36,245","1,485",0,0,0,0,"5,292","4,445","5,365",938,0,0,0,0,"6,651","1,431",
1992,CAE,"16,651","17,005","34,020","3,381",0,0,0,0,"1,201","2,454","3,029","1,018",0,0,0,0,"21,502","2,751",
1992,CAK,"9,184","20,478","47,705","4,820",0,0,0,0,"1,032","2,136","4,678","1,790",0,0,0,0,"28,824","14,274",
1992,CCR,0,26,"19,346",23,0,0,0,0,0,96,"109,668",756,0,0,0,0,"156,374",30,
1992,CDW,0,0,"4,749",0,0,0,0,0,0,38,"105,318",359,0,0,0,0,"116,846",13,
1992,CGF,0,320,"17,617",8,0,0,0,0,0,"1,316","30,627",130,0,0,0,0,"22,902",8,
1992,CGI,0,"1,457","4,234",82,0,0,0,0,0,321,"15,237",393,0,0,0,0,"9,106",70,
1992,CGX,0,"2,957","14,836",12,0,0,0,0,0,"3,023","22,096",482,0,0,0,0,"3,609",755,
1992,CHA,"7,134","16,077","46,946","2,240",0,0,0,0,659,"1,815","3,941","1,043",0,0,0,0,"18,261","2,828",
1992,CHO,687,"18,756","6,999",461,0,0,0,0,80,"1,652","17,343",923,0,0,0,0,"14,409","1,202",
1992,CHS,"21,685","2,788","32,077","25,408",0,0,0,0,"1,502",653,"2,782","1,187",0,0,0,0,"4,760","43,396",
1992,CIC,0,"4,503","3,161",226,0,0,0,0,0,"5,377","33,393",700,0,0,0,0,"28,126","1,394",
1992,CID,"15,271","13,112","27,171",123,0,0,0,0,"1,037","1,409","1,306",147,0,0,0,0,"15,081",240,
1992,CKB,0,"6,119","6,159",364,0,0,0,0,16,"5,726","20,387","1,439",0,0,0,0,"22,538","1,370",
1992,CLE,"122,449","84,505","29,953","2,660",0,0,0,0,801,572,"1,768",528,0,0,0,0,16,10,
1992,CLL,7,"13,801","7,751","2,147",0,0,0,0,24,897,"19,443","2,269",0,0,0,0,"10,501","4,693",
1992,CLT,"248,799","128,064","58,449","4,182",0,0,0,0,"9,417","5,125","6,868","1,040",0,0,0,0,0,0,
1992,CMA,0,311,"10,553",166,0,0,0,0,0,"1,433","72,742",698,0,0,0,0,"99,032",548,
1992,CMH,"74,604","48,311","53,442","1,793",0,0,0,0,"5,246","6,515","6,445",779,0,0,0,0,"32,202","1,318",
1992,CMI,"1,227","17,878","32,207",375,0,0,0,0,272,"1,619","6,049",489,0,0,0,0,"84,658",268,
1992,CNO,0,38,"32,362",308,0,0,0,0,0,331,"82,905",916,0,0,0,0,"96,326",101,
1992,COS,"20,980","3,281","58,126","15,978",0,0,0,0,"1,889",567,"5,837","2,762",0,0,0,0,"102,955","25,801",
1992,COU,58,"5,996","7,551",207,0,0,0,0,55,513,"11,790",542,0,0,0,0,"10,066","1,290",
1992,CPR,"1,957","8,648","5,706",134,0,0,0,0,249,"2,538","12,846",446,0,0,0,0,"16,422",717,
1992,CPS,0,554,"14,933",144,0,0,0,0,0,223,"46,427",522,0,0,0,0,"88,324",498,
1992,CRE,0,699,"19,716",366,0,0,0,0,0,958,"22,541",891,0,0,0,0,"42,809",266,
1992,CRG,0,"4,382","27,064","1,011",0,0,0,0,0,"4,790","62,268","5,006",0,0,0,0,"67,699","1,163",
1992,CRP,"13,386","12,249","30,864","13,450",0,0,0,0,"1,704","1,670","4,512","3,920",0,0,0,0,"22,852","37,025",
1992,CRQ,0,"6,630","35,587",806,0,0,0,0,0,"4,895","100,310","1,715",0,0,0,0,"75,061",37,
1992,CRW,"6,364","20,321","33,861","2,333",0,0,0,0,550,"1,939","4,207","1,015",0,0,0,0,"13,933","3,080",
1992,CSG,"1,940","9,268","30,052",417,0,0,0,0,158,628,"5,095",292,0,0,0,0,"25,779","1,425",
1992,CSM,0,0,"1,263","2,611",0,0,0,0,0,0,"1,786","1,962",0,0,0,0,"7,669","17,034",
1992,CVG,"146,942","134,832","11,057",684,0,0,0,0,"6,171","4,617",707,534,0,0,0,0,0,0,
1992,CWA,"4,647","9,626","3,874",11,0,0,0,0,367,868,"7,347",102,0,0,0,0,"6,945",114,
1992,CXY,0,174,"10,977",356,0,0,0,0,0,197,"22,870","1,309",0,0,0,0,"28,330","2,900",
1992,CYS,382,"7,970","5,096","2,323",0,0,0,0,184,"4,681","14,583","2,683",0,0,0,0,"13,651","8,650",
1992,DAB,"12,109","6,887","187,550",405,0,0,0,0,"1,040",793,"13,595",400,0,0,0,0,"59,931",186,
1992,DAL,"82,916","20,280","90,529",840,17,755,"68,220",785,"6,891","5,169","6,345",547,0,0,0,0,10,0,
1992,DAY,"43,659","46,302","37,016","1,581",0,0,0,0,751,701,"2,835",612,0,0,0,0,"2,910",42,
1992,DBQ,7,"7,280","7,331",30,0,0,0,0,21,793,"22,605",239,0,0,0,0,"27,008",30,
1992,DCA,"179,624","69,456","52,262",289,0,0,0,0,"3,952","1,647","2,190",333,0,0,0,0,0,0,
1992,DEC,3,"9,406","8,742","1,094",0,0,0,0,71,"1,018","15,249","2,378",0,0,0,0,"23,906","5,596",
1992,DEN,"314,052","147,117","29,442",826,4,765,"6,808",466,"8,955","7,967","3,414",623,0,0,0,0,97,4,
1992,DET,"6,565","5,831","20,548",84,0,0,0,0,852,"1,495","47,694",490,0,0,0,0,"37,225",0,
1992,DFW,"563,765","167,202","13,030",555,0,0,0,0,"9,097","7,819","2,395",432,0,0,0,0,0,0,
1992,DHN,65,"9,640","16,069","11,396",0,0,0,0,144,"1,339","18,102","4,671",0,0,0,0,"44,061","6,320",
1992,DLH,"3,519","6,732","8,679","4,497",0,0,0,0,418,971,"8,892","1,919",0,0,0,0,"12,270","10,256",
1992,DPA,0,"1,015","22,550",20,0,0,0,0,2,361,"68,501",168,0,0,0,0,"83,938",85,
1992,DSM,"24,322","19,428","57,510","4,445",0,0,0,0,"1,988","3,061","4,389","1,339",0,0,0,0,"18,110","3,165",
1992,DTN,0,0,"3,854",3,0,0,0,0,0,8,"25,895",68,0,0,0,0,"38,799",96,
1992,DTW,"274,961","81,069","45,475","1,440",0,0,0,0,"10,412","6,926","6,422",678,0,0,0,0,0,0,
1992,DVT,0,109,"1,942",11,0,0,0,0,0,"3,436","96,751",748,0,0,0,0,"117,619",236,
1992,DWH,0,0,"7,912",0,0,0,0,0,0,0,"71,181",39,0,0,0,0,"98,572",42,
1992,DXR,0,0,"5,406",1,0,0,0,0,0,29,"62,359",150,0,0,0,0,"63,403",159,
1992,ELM,"2,461","10,921","16,938",109,0,0,0,0,269,"1,017","2,938",274,0,0,0,0,"41,744",610,
1992,ELP,"54,645","4,301","56,307","3,523",0,0,0,0,"2,824",311,"3,876",305,0,0,0,0,"26,281","2,676",
1992,EMT,0,727,"8,824",2,0,0,0,0,0,"6,340","87,822",544,0,0,0,0,"92,576",19,
1992,ENA,170,"10,895",752,85,0,0,0,0,573,"33,678","19,373",506,0,0,0,0,"20,638","2,555",
1992,ERI,"3,417","8,495","25,507",254,0,0,0,0,534,"1,081","4,359",481,0,0,0,0,"15,432",598,
1992,ESF,0,"9,219","5,190","1,542",0,0,0,0,0,945,"8,411","2,932",0,0,0,0,"6,526","1,858",
1992,EUG,"5,681","17,552","14,607",862,0,0,0,0,559,"3,675","47,399","1,007",0,0,0,0,"63,195","2,101",
