Date,Facility,IFR Air Carrier,IFR Air Taxi,IFR GA,IFR Military,VFR Air Carrier,VFR Air Taxi,VFR GA,VFR Military,Local Civil,Local Military
Apr-20,TTN,30,78,150,8,0,2,"1,048",5,"1,334",4
Apr-20,TUL,"1,132",411,454,"1,038",0,16,520,110,10,66
Apr-20,TUP,0,200,114,348,0,139,729,258,744,642
Apr-20,TUS,"1,225",513,528,583,0,311,"1,625",249,"1,764",355
Apr-20,TVC,225,224,145,26,0,41,377,154,394,244
Apr-20,TWF,0,214,63,9,0,13,785,10,"1,577",54
Apr-20,TXK,8,121,194,29,1,122,426,8,"1,342",68
Apr-20,TYR,97,103,314,0,0,104,956,0,550,0
Apr-20,TYS,918,523,978,372,0,4,785,68,758,430
Apr-20,TZR,0,2,77,0,0,0,658,0,344,0
Apr-20,UAO,0,14,334,0,0,32,"1,718",1,"2,073",0
Apr-20,UES,0,64,153,11,0,31,792,15,544,28
Apr-20,UGN,0,43,157,0,0,2,428,0,174,0
Apr-20,UNV,0,450,97,12,0,81,449,2,730,0
Apr-20,VCT,0,182,58,70,0,38,239,104,64,608
Apr-20,VCV,39,33,56,42,8,172,443,88,"1,066",207
Apr-20,VGT,0,41,146,7,1,39,"3,313",49,"6,856",0
Apr-20,VNY,0,532,811,0,0,34,"4,382",7,"4,344",18
Apr-20,VQQ,30,50,256,427,0,2,359,744,"1,228","2,534"
Apr-20,VRB,0,650,813,0,0,"1,246","2,284",0,"3,225",0
Apr-20,WDG,0,57,79,"1,105",0,5,361,560,282,"1,234"
Apr-20,WHP,0,0,36,0,0,0,"2,117",0,"2,906",0
Apr-20,WJF,0,26,100,20,0,23,"1,388",2,"2,142",10
Apr-20,XNA,708,24,159,286,0,15,62,7,44,150
Apr-20,YIP,25,163,138,6,0,1,273,1,182,0
Apr-20,YKM,70,163,175,14,0,11,701,12,740,10
Apr-20,YNG,0,34,255,118,0,4,297,24,219,109
May-20,ABE,573,231,735,32,0,37,819,22,"1,728",64
May-20,ABI,26,402,482,546,0,21,692,58,468,296
May-20,ABQ,"1,702","1,238",842,216,7,874,"1,285",884,991,494
May-20,ABY,3,39,140,68,0,2,302,19,196,94
May-20,ACK,0,819,458,23,0,413,398,14,4,4
May-20,ACT,5,140,916,295,1,19,"1,294",24,"2,058",10
May-20,ACY,55,107,537,655,2,16,488,469,408,792
May-20,ADM,0,8,158,111,0,3,548,32,270,62
May-20,ADQ,56,123,115,74,4,42,761,312,468,414
May-20,ADS,3,428,"1,881",10,0,"1,031","5,612",11,137,0
May-20,ADW,17,5,152,"1,233",0,18,129,842,0,"1,827"
May-20,AEG,0,56,166,11,0,10,"1,707",26,"2,091",86
May-20,AEX,121,136,201,92,0,0,0,0,446,117
May-20,AFW,857,252,501,399,1,27,"1,566",82,"3,218",124
May-20,AGC,0,477,696,7,0,988,"1,192",24,"1,148",2
May-20,AGS,138,127,337,78,0,20,172,8,166,54
May-20,AHN,0,28,458,15,0,29,742,12,770,0
May-20,AKN,48,222,3,26,0,817,213,7,74,10
May-20,ALB,730,374,379,138,0,31,768,173,211,160
May-20,ALN,0,297,172,5,0,32,499,10,"1,640",8
May-20,ALO,0,49,286,20,0,7,544,67,384,70
May-20,ALW,73,41,85,0,0,24,675,6,884,0
May-20,AMA,344,204,559,328,0,17,269,52,288,494
May-20,ANC,"9,673","2,361",895,186,4,"1,016","6,985",36,"1,555",0
May-20,ANE,0,117,605,2,0,140,"1,821",0,"4,512",10
May-20,APA,1,"1,427","2,239",91,0,329,"8,383",67,"17,485",24
May-20,APC,0,158,200,9,2,253,925,21,645,96
May-20,APF,0,"1,510","2,179",4,0,11,"2,471",1,"1,112",0
May-20,ARA,8,4,111,2,0,347,626,15,"1,962",0
May-20,ARB,0,9,180,0,0,1,600,1,751,0
May-20,ARR,0,49,396,0,0,0,"2,317",0,"3,465",0
May-20,ASE,181,406,459,2,0,1,125,3,298,8
May-20,ASG,0,18,348,0,0,2,843,0,"1,266",0
May-20,ASH,0,18,296,0,0,9,"1,715",0,"3,024",0
May-20,ATL,"16,467","1,962",149,17,0,3,228,15,0,0
May-20,ATW,198,295,360,10,0,5,633,4,630,0
May-20,AUS,"2,995",766,"1,382",138,0,16,"1,217",177,126,0
May-20,AVL,378,227,857,38,0,9,969,17,"1,172",0
May-20,AVP,124,316,247,22,0,123,476,6,858,12
May-20,AZO,2,146,367,0,0,3,659,5,967,0
May-20,BAF,0,26,161,129,0,25,"1,229",72,"1,213",60
May-20,BAK,0,18,203,18,0,2,"1,232",66,"1,740",330
May-20,BAZ,0,11,487,109,0,26,"2,415",12,"3,186",112
May-20,BBG,0,20,105,1,0,10,184,41,0,0
May-20,BCT,0,709,837,0,0,1,"1,464",0,"2,028",2
May-20,BDL,"1,691",489,503,94,0,14,252,135,0,0
May-20,BDR,0,252,219,11,0,17,"1,237",6,"2,690",0
May-20,BED,6,809,898,28,0,200,986,8,717,0
May-20,BET,222,168,41,2,2,"3,267","1,106",15,109,4
May-20,BFI,395,841,"1,320",28,0,206,"3,630",12,"4,354",11
May-20,BFL,78,281,579,34,3,206,"3,456",52,"2,525",6
May-20,BFM,122,97,226,447,1,48,280,361,246,"1,684"
May-20,BGM,0,58,178,8,0,3,291,7,207,0
May-20,BGR,305,329,177,562,1,13,328,139,240,222
May-20,BHM,912,614,"1,391",448,0,50,957,87,434,138
May-20,BIL,625,"1,563",510,33,14,608,911,19,"1,055",26
May-20,BIS,224,239,392,47,0,76,390,80,398,16
May-20,BJC,0,322,"1,030",12,0,22,"5,689",32,"10,808",90
May-20,BKL,0,153,193,10,0,254,760,0,754,18
May-20,BKV,0,42,372,33,0,43,"2,376",138,"3,436",805
May-20,BLI,48,192,337,5,0,585,"1,605",19,"1,183",36
May-20,BMG,0,48,236,1,0,0,483,12,614,4
May-20,BMI,190,14,195,12,0,0,621,5,482,6
May-20,BNA,"4,376","1,103",957,37,3,28,896,83,26,0
May-20,BOI,"1,591",330,985,182,0,237,"1,972",202,923,191
May-20,BOS,"4,861","2,114",219,23,0,346,120,32,0,0
May-20,BPT,0,77,203,4,0,16,290,21,528,0
May-20,BQN,164,148,42,10,0,0,825,357,602,574
May-20,BRO,174,226,286,308,0,22,283,15,135,350
May-20,BTL,0,24,219,0,0,0,463,2,250,10
May-20,BTR,355,238,765,25,0,23,884,14,406,28
May-20,BTV,376,335,258,129,0,6,943,117,870,102
May-20,BUF,"1,292",413,245,59,0,91,425,14,0,0
May-20,BUR,"1,444",811,610,24,0,56,"1,216",11,"3,988",0
May-20,BVY,0,85,143,0,0,2,"1,506",1,"1,870",0
May-20,BWI,"7,081","1,219",390,76,0,21,153,39,0,0
May-20,BZN,389,458,745,2,0,41,"2,373",11,"3,668",6
May-20,CAE,658,673,552,165,0,7,509,15,608,112
May-20,CAK,226,485,800,50,0,23,659,68,637,18
May-20,CCR,0,99,268,0,0,88,"1,665",4,"1,616",12
May-20,CDW,0,31,210,3,0,15,"1,472",84,280,154
May-20,CGF,0,438,255,0,0,14,329,2,395,0
May-20,CHA,368,223,"1,086",353,0,21,716,38,550,144
May-20,CHD,0,58,245,0,0,"1,470","5,047",21,"13,306",0
May-20,CHO,75,394,662,105,0,193,"1,291",29,"2,688",512
May-20,CHS,"1,362",706,"1,186",983,0,99,854,151,171,944
May-20,CIC,0,89,97,4,0,441,"1,498",12,551,34
May-20,CID,781,105,399,13,0,6,766,2,"1,105",0
May-20,CKB,30,116,155,104,0,25,157,17,118,18
May-20,CLE,"1,690",519,251,2,0,56,163,4,0,0
May-20,CLL,2,168,574,866,0,121,"1,097",186,"1,200",498
May-20,CLT,"16,760","2,717",722,51,0,52,389,10,0,0
May-20,CMA,0,122,873,6,0,0,"3,836",9,"6,224",24
May-20,CMH,"1,974",618,643,23,0,42,245,13,0,0
May-20,CMI,0,106,303,6,0,63,339,5,410,0
May-20,CNO,8,37,"1,123",14,0,30,"4,099",26,"8,159",75
May-20,CNW,0,0,140,245,0,2,502,113,"1,630","1,214"
May-20,COS,383,353,873,294,0,74,"2,092",393,"4,391","1,350"
May-20,COU,6,241,299,16,0,40,316,35,280,12
May-20,CPR,48,456,236,10,0,58,891,5,894,0
May-20,CPS,0,59,390,6,0,119,"1,001",0,"1,712",0
May-20,CRE,0,41,482,29,0,191,638,8,367,6
May-20,CRG,2,106,"1,791",7,0,3,"3,628",171,"7,753",0
May-20,CRP,307,358,549,"2,315",0,76,354,438,72,"2,922"
May-20,CRQ,0,303,"2,187",37,0,12,"3,030",14,"3,395",15
May-20,CRW,145,198,266,102,0,27,306,45,28,3
May-20,CSG,21,40,285,14,0,9,655,13,"1,557",0
May-20,CVG,"5,759",443,232,3,1,3,151,19,448,0
May-20,CWA,0,311,78,1,0,46,261,0,130,0
May-20,CWF,0,6,151,332,0,26,353,28,373,342
May-20,CXO,0,70,"1,119",13,0,52,"3,454",118,"3,736",32
May-20,CXY,0,13,249,2,0,0,685,21,302,22
May-20,CYS,0,53,302,78,6,1,320,17,987,623
May-20,DAB,200,"2,015","1,057",31,0,"6,912","1,992",38,"4,059",6
May-20,DAL,"4,807","1,674","1,925",53,0,85,323,6,0,0
May-20,DAY,494,500,410,9,0,14,283,23,260,130
May-20,DBQ,0,59,179,4,0,25,694,1,826,16
May-20,DCA,"3,433",25,66,24,0,10,11,124,0,0
May-20,DEC,61,48,84,30,0,1,597,79,940,245
May-20,DEN,"15,565","4,170",51,20,0,54,28,6,0,0
May-20,DET,0,49,167,0,0,0,771,2,"1,572",18
May-20,DFW,"22,831","4,037",184,16,0,55,99,8,0,0
May-20,DHN,62,61,477,"1,223",0,3,619,434,824,"1,796"
May-20,DLH,57,174,616,238,0,40,784,16,646,286
May-20,DPA,2,389,"1,041",6,0,4,"3,033",9,"7,186",0
May-20,DSM,"1,097",104,671,81,12,18,436,8,443,116
May-20,DTN,0,7,296,0,0,15,"1,133",2,"1,482",0
May-20,DTO,0,46,656,0,0,2,"5,228",0,"6,288",0
May-20,DTS,0,295,"2,041",44,0,39,"2,717",40,722,46
May-20,DTW,"6,762","1,609",147,26,1,0,146,5,0,0
May-20,DVT,0,696,574,0,0,"4,177","6,631",0,"23,544",0
May-20,DWH,0,68,900,21,0,48,"4,108",13,"7,015",2
May-20,DXR,0,28,104,0,0,49,"1,941",0,"1,998",0
May-20,EAU,0,146,170,1,0,96,447,11,228,0
May-20,ECP,633,637,"1,851",385,2,39,"1,176",57,971,533
May-20,EGE,95,264,295,4,0,2,688,82,"1,014",69
May-20,ELM,66,82,111,2,1,4,61,1,228,0
May-20,ELP,"1,347",344,379,531,7,249,958,544,362,748
May-20,EMT,0,3,208,0,0,7,"2,266",7,"4,042",0
May-20,ENA,6,182,57,22,95,"1,023","1,069",12,"1,594",136
May-20,ENW,0,176,185,0,0,11,"2,170",0,"2,408",0
May-20,ERI,0,223,183,10,0,15,252,4,388,6
May-20,ESN,0,52,263,17,0,189,"1,165",24,"2,770",194
May-20,EUG,513,172,381,342,0,49,971,36,"1,042",486
May-20,EVB,0,21,708,0,0,0,"3,346",0,"10,028",0
May-20,EVV,83,276,422,55,0,39,422,6,643,31
May-20,EWB,0,104,135,2,0,149,676,4,760,22
May-20,EWN,118,174,347,50,0,64,878,154,"1,537",10
May-20,EWR,"3,713",480,96,20,0,52,409,7,0,0
May-20,EYW,284,216,385,6,0,27,404,2,186,4
May-20,FAI,394,307,360,46,1,846,"3,644",51,"6,189",14
May-20,FAR,447,"1,017",805,47,0,38,787,33,"1,304",147
May-20,FAT,535,324,528,168,0,168,"1,907",165,374,156
May-20,FAY,132,128,432,173,0,2,487,17,608,82
May-20,FCM,0,143,"1,166",0,0,9,"3,697",54,"5,933",0
May-20,FDK,0,31,291,0,0,115,"1,849",21,"3,245",0
May-20,FFZ,1,227,222,3,0,"5,580","4,298",168,"12,938",0
May-20,FIN,0,4,424,0,0,4,"3,278",16,"9,401",46
May-20,FLG,154,146,198,30,0,658,"1,659",54,390,6
May-20,FLL,"3,639",765,918,21,2,92,367,10,0,0
May-20,FLO,0,72,280,20,0,101,351,19,177,32
May-20,FMN,0,194,48,12,0,240,897,35,"1,006",2
May-20,FMY,0,352,"1,618",16,0,182,"3,167",0,"4,352",14
May-20,FNT,243,181,495,1,2,10,550,1,244,2
May-20,FOE,0,13,85,328,0,4,233,95,44,588
May-20,FOK,0,477,494,46,0,20,"1,230",169,966,756
May-20,FPR,0,301,938,11,0,121,"3,110",3,"8,375",0
May-20,FRG,0,325,591,6,0,132,"3,534",18,"4,554",0
May-20,FSD,682,975,757,246,0,72,551,10,378,56
May-20,FSM,6,169,355,237,0,15,532,72,430,90
May-20,FTG,0,0,421,1,0,0,"2,250",6,"4,021",16
May-20,FTW,0,371,"1,404",23,0,109,"2,894",6,"5,515",2
May-20,FTY,0,127,684,4,0,0,978,0,"1,950",0
May-20,FUL,0,2,546,0,0,11,"3,004",6,"2,160",8
May-20,FWA,409,219,375,76,0,11,437,65,234,6
May-20,FWS,0,32,224,0,0,19,"2,076",0,"3,600",0
May-20,FXE,1,610,"2,226",13,0,151,"4,517",1,"4,956",36
May-20,FYV,0,68,161,54,0,58,659,31,816,196
May-20,GCK,0,201,221,21,0,18,551,80,138,88
May-20,GCN,0,4,32,3,7,400,101,23,98,24
May-20,GEG,"1,275",673,367,83,9,10,204,50,652,68
May-20,GEU,0,2,75,0,0,0,"2,514",0,"5,676",0
May-20,GFK,63,28,160,4,0,77,276,5,613,0
May-20,GGG,0,33,533,50,0,167,438,3,585,76
May-20,GJT,187,297,268,36,0,50,"1,399",25,"1,504",60
May-20,GKY,0,41,490,0,0,2,"2,225",3,"4,080",0
May-20,GLH,0,118,62,63,0,14,326,7,242,676
May-20,GLS,0,85,336,6,0,358,855,21,"1,177",38
May-20,GMU,0,280,471,2,0,264,"1,944",40,720,6
May-20,GNV,281,207,828,67,0,16,"2,088",15,"1,425",52
May-20,GON,0,63,323,25,0,28,"1,312",131,"1,298",134
May-20,GPI,170,257,258,27,0,10,565,30,344,112
May-20,GPM,0,0,91,15,0,0,"3,097",60,"4,203",286
May-20,GPT,170,253,226,"1,848",0,68,358,344,414,278
May-20,GRB,78,223,517,19,0,5,780,3,518,4
May-20,GRI,28,206,106,16,0,5,274,39,272,52
May-20,GRR,974,292,669,30,10,51,465,8,272,15
May-20,GSN,42,19,147,12,0,202,324,6,0,0
May-20,GSO,610,695,947,91,0,5,770,9,583,43
May-20,GSP,995,279,361,120,0,33,168,19,26,62
May-20,GTF,175,587,205,158,0,51,432,112,728,86
May-20,GTR,0,77,109,763,0,47,563,399,435,"1,349"
May-20,GTU,0,15,748,1,0,4,"4,366",2,"6,608",2
May-20,GUM,384,13,177,41,0,22,93,46,0,51
May-20,GYH,0,164,73,45,0,321,"1,124",182,"1,834",72
May-20,GYI,0,32,155,10,0,3,"1,372",6,"1,558",2
May-20,GYR,19,39,82,3,0,216,"1,639",63,"2,950",34
May-20,GYY,19,81,326,24,0,5,431,37,446,84
May-20,HEF,0,184,713,63,0,134,"1,249",72,756,22
May-20,HFD,0,2,238,1,0,31,"1,674",2,"2,285",4
May-20,HGR,22,28,223,106,0,89,"1,007",215,988,16
May-20,HHR,0,137,254,6,0,21,"1,407",4,"2,178",0
May-20,HIO,0,218,848,2,0,8,"4,628",2,"6,218",0
May-20,HKS,0,43,216,11,0,119,343,111,790,352
May-20,HKY,0,88,210,0,0,100,784,15,440,22
May-20,HLG,0,17,38,19,0,17,347,157,324,808
May-20,HLN,140,107,74,7,0,36,743,79,"1,190",136
May-20,HND,0,159,428,4,0,174,"1,656",5,760,0
May-20,HNL,"4,632","1,212",548,604,0,"1,028","1,750",142,40,2
May-20,HOB,0,41,55,0,0,50,387,4,106,0
May-20,HOU,"3,346","1,080","1,514",10,0,84,678,45,0,0
May-20,HPN,0,677,641,0,0,110,"1,040",2,221,0
May-20,HQZ,0,7,180,3,0,109,"1,686",4,"5,763",0
May-20,HRL,297,158,162,497,0,11,479,105,498,"2,138"
May-20,HSA,0,19,95,408,0,0,589,281,524,434
May-20,HSV,461,311,535,572,0,1,754,162,386,412
May-20,HTS,148,214,142,0,0,10,221,0,79,0
May-20,HUF,0,31,426,18,0,29,655,0,"1,121",0
May-20,HUM,0,755,205,0,0,"1,940","1,030",2,860,4
May-20,HUT,0,19,189,32,0,37,450,15,896,54
May-20,HVN,71,140,186,6,0,7,524,16,"1,004",0
May-20,HWD,0,66,498,0,0,11,"2,313",14,"3,273",0
May-20,HWO,0,0,459,0,0,4,"3,908",0,"10,025",2
May-20,HXD,231,358,838,10,0,20,"1,062",10,357,0
May-20,HYA,0,699,289,8,0,"1,027",849,0,646,43
May-20,HYI,0,67,694,8,2,134,"1,593",4,"2,646",6
May-20,IAD,"4,173","2,779",850,15,0,24,176,16,0,0
May-20,IAG,67,24,152,201,0,4,397,28,460,172
May-20,IAH,"7,433","2,401",297,12,0,46,207,19,0,0
May-20,ICT,861,798,"1,185",535,0,66,737,38,466,264
May-20,IDA,149,169,163,4,0,16,729,4,659,2
May-20,IFP,0,5,26,9,0,138,309,20,108,34
May-20,ILG,0,121,495,86,0,14,830,212,865,284
May-20,ILM,260,575,827,415,1,21,"1,123",103,927,169
May-20,IND,"4,451",709,411,43,0,512,142,10,0,0
May-20,INT,8,239,258,2,3,119,886,7,"1,006",12
May-20,IPT,0,105,123,14,0,38,608,12,468,2
May-20,ISM,0,67,"1,390",6,0,83,"2,194",0,"4,548",0
May-20,ISO,0,16,285,143,0,10,297,36,303,685
May-20,ISP,130,100,423,12,0,103,"1,202",55,"1,639",2
May-20,ITH,0,171,107,1,0,5,632,6,"1,347",6
May-20,ITO,633,207,60,96,0,23,161,62,285,164
May-20,IWA,614,783,838,44,0,"3,087","2,880",60,"11,052",83
May-20,IXD,0,120,499,35,0,62,"1,190",164,"2,711",23
May-20,JAC,227,386,301,4,0,15,230,2,36,0
May-20,JAN,308,192,319,482,0,37,118,58,94,"1,310"
May-20,JAX,"1,702",378,604,248,0,52,179,90,70,598
May-20,JEF,0,12,312,39,0,28,751,23,"1,164",50
May-20,JFK,"5,374",121,78,19,0,63,293,20,0,0
May-20,JLN,7,99,155,3,0,23,388,8,475,0
May-20,JNU,415,114,47,4,23,"1,786",996,38,341,28
May-20,JQF,107,179,947,6,0,275,"2,453",26,"1,164",0
May-20,JRF,0,0,62,72,0,0,"1,307",431,"12,978","1,207"
May-20,JVL,2,199,204,1,0,15,"1,577",5,"2,113",10
May-20,JXN,0,25,201,0,0,2,536,2,529,2
May-20,KOA,622,137,126,171,0,242,671,46,"3,169",298
May-20,LAF,0,20,224,35,0,19,997,35,"3,004",0
May-20,LAL,0,83,998,97,0,0,"2,481",50,"3,234",180
May-20,LAN,96,667,283,18,0,7,299,7,276,0
May-20,LAS,"8,427",856,696,511,0,261,318,34,0,0
May-20,LAW,62,0,202,"1,032",0,0,226,24,80,26
May-20,LAX,"14,398",877,416,8,0,4,246,22,0,0
May-20,LBB,691,624,785,647,0,387,"1,173",81,"1,634",224
May-20,LBE,27,100,186,14,0,35,849,20,430,34
May-20,LCH,0,267,294,63,0,251,603,4,610,11
May-20,LEB,0,260,152,10,0,280,530,14,440,12
May-20,LEE,0,36,899,3,0,45,"2,122",1,"4,609",6
May-20,LEX,468,414,882,20,0,62,"1,286",8,462,14
May-20,LFT,117,205,525,1,0,496,733,7,242,0
May-20,LGA,"1,362",63,77,10,0,4,375,20,0,0
May-20,LGB,600,161,"1,741",20,0,166,"5,204",21,"11,600",0
May-20,LIH,528,206,49,109,2,209,179,28,228,67
May-20,LIT,837,384,942,427,0,110,942,50,276,253
May-20,LMT,0,162,164,335,0,81,607,196,499,420
May-20,LNK,49,454,705,320,0,90,755,36,"1,044",228
May-20,LNS,3,334,701,73,0,9,"1,582",45,"1,628",190
May-20,LOU,0,6,412,2,0,55,"3,144",14,"3,474",0
May-20,LRD,138,209,249,680,0,69,648,107,320,"2,375"
May-20,LSE,2,151,114,3,0,10,306,1,80,10
May-20,LUK,0,456,"1,053",5,0,64,"1,689",1,"2,894",0
May-20,LVK,0,121,563,18,0,2,"2,884",4,"5,093",0
May-20,LWB,66,32,98,2,0,46,153,6,86,0
May-20,LWM,0,13,179,0,0,1,"1,520",0,"2,228",0
May-20,LWS,0,125,124,3,0,84,"1,100",3,778,0
May-20,LYH,111,48,383,45,0,16,864,22,"1,524",20
May-20,LZU,0,212,"1,046",0,0,202,"3,426",2,"4,646",0
May-20,MAF,565,253,767,299,0,13,680,62,577,356
May-20,MBS,9,163,197,7,1,3,188,0,92,3
May-20,MCI,"3,048",67,93,101,0,0,175,20,262,26
May-20,MCN,0,127,462,3,0,3,334,4,168,0
May-20,MCO,"6,718",489,541,26,0,51,164,10,0,0
May-20,MDH,0,15,33,0,0,56,514,2,618,0
May-20,MDT,484,619,305,200,0,49,261,75,224,396
May-20,MDW,"6,372",886,486,12,0,67,522,27,0,0
May-20,MEI,0,94,292,"1,853",0,158,635,445,826,"1,866"
May-20,MEM,"13,759",701,673,74,1,7,136,6,6,0
May-20,MER,0,0,30,15,0,29,733,55,839,102
May-20,MFD,1,28,256,73,0,6,180,14,138,22
May-20,MFE,362,81,410,749,0,0,"1,552",34,"1,343",78
May-20,MFR,445,327,393,15,5,68,897,3,506,20
May-20,MGM,24,267,504,"1,536",0,30,773,209,592,876
May-20,MGW,0,370,231,13,0,"1,352",721,44,"1,386",18
May-20,MHK,21,80,213,100,0,3,832,162,"1,196",282
May-20,MHR,252,163,436,146,272,663,"2,236",304,"2,384",626
May-20,MHT,789,557,466,53,0,112,351,0,268,6
May-20,MIA,"8,705",855,323,32,0,6,116,5,0,0
May-20,MIC,0,4,228,0,0,42,"1,407",7,"1,452",2
May-20,MIE,0,13,275,4,0,2,"1,500",6,"1,212",36
May-20,MKC,0,739,858,9,2,292,"1,780",18,"1,914",2
May-20,MKE,"1,931","1,263",353,90,0,57,235,15,0,0
May-20,MKG,0,108,274,7,0,16,568,18,616,8
May-20,MKK,0,237,27,7,0,902,214,15,92,4
May-20,MKL,0,160,335,13,0,1,636,54,864,4
May-20,MLB,183,93,"1,881",21,6,91,"2,184",5,848,0
May-20,MLI,157,231,294,34,0,3,461,3,830,14
May-20,MLU,4,50,203,293,0,6,267,15,418,56
May-20,MMU,0,359,511,5,0,12,830,2,"2,522",0
May-20,MOB,92,336,199,"2,326",0,22,245,902,148,324
May-20,MOD,0,108,504,8,0,539,"1,257",5,932,0
May-20,MOT,76,221,177,2,0,84,433,14,"1,847",92
May-20,MQY,5,109,"1,216",40,0,177,"2,714",78,"5,182",60
May-20,MRI,0,113,240,0,0,"1,019","7,345",1,"5,829",0
May-20,MRY,195,247,486,54,2,50,"1,034",17,182,6
May-20,MSN,647,187,576,205,0,9,"1,438",140,"1,505",14
May-20,MSO,331,237,265,32,0,115,862,2,802,46
May-20,MSP,"6,633","1,818",267,122,1,4,68,21,0,0
May-20,MSY,"2,334",155,232,24,0,136,168,26,0,0
May-20,MTN,0,89,510,89,0,12,"2,064",67,"2,516",30
May-20,MVY,0,311,191,4,0,132,529,4,118,4
May-20,MWA,0,295,20,0,0,93,219,0,256,0
May-20,MWC,0,7,125,2,0,17,999,13,"1,860",20
May-20,MWH,27,37,106,94,24,215,387,86,784,180
May-20,MYF,0,85,"1,348",57,0,133,"4,977",78,"10,640",26
May-20,MYR,503,150,608,249,0,"4,234",573,32,759,80
May-20,NEW,0,97,587,47,0,49,966,12,"1,328",2
May-20,NQA,0,8,307,35,0,7,"1,066",32,"1,034",114
May-20,OAJ,241,32,105,52,0,98,170,60,192,300
May-20,OAK,"4,046",988,433,9,0,192,"1,203",21,"1,691",88
May-20,OCF,7,87,"1,075",14,0,56,"2,056",10,"1,642",20
May-20,OGD,6,24,"1,199",6,0,210,"4,256",12,"3,924",8
May-20,OGG,615,185,135,55,1,767,639,59,"1,553",52
May-20,OJC,0,29,517,0,0,2,"1,130",4,998,0
May-20,OKC,"1,733",193,539,"1,479",0,111,403,372,40,500
May-20,OLM,0,10,489,42,0,47,"1,978",7,"2,484",18
May-20,OLV,0,189,364,4,0,104,"2,181",4,"3,006",8
May-20,OMA,"1,823",841,650,36,1,15,331,15,423,10
May-20,OMN,0,0,370,0,0,0,"3,646",0,"5,707",4
May-20,ONT,"3,803",718,184,3,0,95,410,19,635,12
May-20,OPF,5,791,"2,116",88,0,60,"2,404",237,"3,765",255
May-20,ORD,"17,300","5,410",123,3,0,0,136,0,0,0
May-20,ORF,"1,007",433,522,51,0,0,307,8,26,0
May-20,ORH,102,93,142,14,0,43,543,15,360,58
May-20,ORL,0,352,"1,145",6,0,38,"2,437",7,"5,140",0
May-20,OSH,0,123,158,10,0,7,"1,197",6,"1,394",4
May-20,OSU,0,240,270,2,0,654,"1,480",4,"1,826",0
May-20,OTH,0,210,113,7,0,54,167,181,102,176
May-20,OUN,0,15,146,5,0,2,445,9,577,4
May-20,OWB,10,193,121,45,0,12,446,7,448,24
May-20,OWD,0,43,158,0,0,145,"1,006",0,754,0
May-20,OXC,0,164,219,2,0,94,"1,007",49,898,6
May-20,OXR,0,106,460,4,0,337,"1,945",10,"3,946",4
May-20,PAE,252,142,798,60,50,15,"3,238",10,"3,947",130
May-20,PAH,0,134,201,12,0,85,460,32,353,38
May-20,PAO,0,2,155,0,0,9,"1,637",0,"2,537",0
May-20,PBI,943,"2,361","2,125",33,0,78,"1,111",37,0,0
May-20,PDK,0,"1,003","2,393",11,3,60,"4,343",6,"3,530",4
May-20,PDT,0,244,15,0,0,69,368,34,321,0
May-20,PDX,"4,187","1,092",463,70,0,322,465,26,598,4
May-20,PGD,565,84,634,18,0,8,"2,334",0,"1,794",0
May-20,PHF,143,273,444,367,0,8,344,82,297,272
May-20,PHL,"7,088","2,178",391,44,0,31,112,55,0,0
May-20,PHX,"10,268","1,751",850,111,3,571,438,27,0,0
May-20,PIA,284,233,272,125,0,37,453,120,244,222
May-20,PIE,841,280,"1,764",188,0,19,"1,929",359,"4,083",491
May-20,PIH,0,218,117,5,0,68,694,14,362,18
May-20,PIT,"2,372","1,580",239,347,0,0,78,41,0,20
May-20,PKB,0,185,338,78,0,17,510,217,892,"1,206"
May-20,PMD,0,0,228,297,0,0,49,60,64,807
May-20,PMP,0,25,692,0,0,36,"3,622",0,"7,493",0
May-20,PNE,0,158,366,9,0,2,"1,139",4,"1,212",0
May-20,PNS,696,464,813,997,0,57,"1,610",659,"3,883",31
May-20,POC,0,5,359,2,0,5,"2,049",4,"3,672",8
May-20,POU,1,64,351,3,0,11,"1,066",4,"1,448",0
May-20,PRC,0,459,558,13,0,"1,302","2,657",16,"7,799",0
May-20,PSC,278,199,292,152,0,18,868,33,"1,648",406
May-20,PSP,518,536,332,7,13,71,683,16,236,0
May-20,PTK,8,328,"1,013",3,0,71,"1,628",3,"3,149",0
May-20,PUB,2,228,410,101,3,54,871,"1,938",462,"3,814"
May-20,PVD,768,274,260,54,0,7,784,30,922,48
May-20,PVU,42,85,591,8,0,10,"2,256",5,"3,203",0
May-20,PWA,0,123,621,74,0,58,"1,762",2,"1,208",34
May-20,PWK,0,909,940,2,0,28,"1,452",3,"1,250",0
May-20,PWM,453,369,287,69,0,76,531,3,116,14
May-20,RAL,0,5,448,1,0,171,"2,630",23,"4,687",8
May-20,RAP,424,346,338,17,0,26,750,121,759,74
May-20,RBD,0,8,368,17,0,0,"1,788",5,"1,231",0
May-20,RDD,0,373,130,10,0,"1,945","1,288",3,"2,356",14
May-20,RDG,0,77,251,26,0,24,444,15,194,12
May-20,RDM,275,306,201,16,0,102,"2,912",11,"1,706",50
May-20,RDU,"2,318",598,"1,534",111,0,5,"1,742",115,543,16
May-20,RFD,"1,568",23,519,8,0,1,577,3,490,0
May-20,RHV,0,1,118,0,0,2,"3,961",0,"3,338",0
